date,idxSubject,idxCategory,idxCd,idxNm,share,value,qtyUnit,currency
2016-04-01,marketIdx,SCFI,EUNE,EU(Base port),0.2,339,T,USD
2016-04-08,marketIdx,SCFI,EUNE,EU(Base port),0.2,291,T,USD
2016-04-15,marketIdx,SCFI,EUNE,EU(Base port),0.2,271,T,USD
2016-04-22,marketIdx,SCFI,EUNE,EU(Base port),0.2,271,T,USD
2016-04-29,marketIdx,SCFI,EUNE,EU(Base port),0.2,732,T,USD
2016-05-06,marketIdx,SCFI,EUNE,EU(Base port),0.2,636,T,USD
2016-05-13,marketIdx,SCFI,EUNE,EU(Base port),0.2,606,T,USD
2016-05-20,marketIdx,SCFI,EUNE,EU(Base port),0.2,527,T,USD
2016-05-27,marketIdx,SCFI,EUNE,EU(Base port),0.2,720,T,USD
2016-06-03,marketIdx,SCFI,EUNE,EU(Base port),0.2,761,T,USD
2016-06-08,marketIdx,SCFI,EUNE,EU(Base port),0.2,657,T,USD
2016-06-17,marketIdx,SCFI,EUNE,EU(Base port),0.2,540,T,USD
2016-06-24,marketIdx,SCFI,EUNE,EU(Base port),0.2,680,T,USD
2016-07-01,marketIdx,SCFI,EUNE,EU(Base port),0.2,1206,T,USD
2016-07-08,marketIdx,SCFI,EUNE,EU(Base port),0.2,932,T,USD
2016-07-15,marketIdx,SCFI,EUNE,EU(Base port),0.2,776,T,USD
2016-07-22,marketIdx,SCFI,EUNE,EU(Base port),0.2,713,T,USD
2016-07-29,marketIdx,SCFI,EUNE,EU(Base port),0.2,1125,T,USD
2016-08-05,marketIdx,SCFI,EUNE,EU(Base port),0.2,861,T,USD
2016-08-12,marketIdx,SCFI,EUNE,EU(Base port),0.2,771,T,USD
2016-08-19,marketIdx,SCFI,EUNE,EU(Base port),0.2,691,T,USD
2016-08-26,marketIdx,SCFI,EUNE,EU(Base port),0.2,695,T,USD
2016-09-02,marketIdx,SCFI,EUNE,EU(Base port),0.2,949,T,USD
2016-09-09,marketIdx,SCFI,EUNE,EU(Base port),0.2,943,T,USD
2016-09-16,marketIdx,SCFI,EUNE,EU(Base port),0.2,966,T,USD
2016-09-23,marketIdx,SCFI,EUNE,EU(Base port),0.2,764,T,USD
2016-09-30,marketIdx,SCFI,EUNE,EU(Base port),0.2,699,T,USD
2016-10-07,marketIdx,SCFI,EUNE,EU(Base port),0.2,727,T,USD
2016-10-14,marketIdx,SCFI,EUNE,EU(Base port),0.2,755,T,USD
2016-10-21,marketIdx,SCFI,EUNE,EU(Base port),0.2,761,T,USD
2016-10-28,marketIdx,SCFI,EUNE,EU(Base port),0.2,958,T,USD
2016-11-04,marketIdx,SCFI,EUNE,EU(Base port),0.2,913,T,USD
2016-11-11,marketIdx,SCFI,EUNE,EU(Base port),0.2,869,T,USD
2016-11-18,marketIdx,SCFI,EUNE,EU(Base port),0.2,788,T,USD
2016-11-25,marketIdx,SCFI,EUNE,EU(Base port),0.2,775,T,USD
2016-12-02,marketIdx,SCFI,EUNE,EU(Base port),0.2,930,T,USD
2016-12-09,marketIdx,SCFI,EUNE,EU(Base port),0.2,1046,T,USD
2016-12-16,marketIdx,SCFI,EUNE,EU(Base port),0.2,1006,T,USD
2016-12-23,marketIdx,SCFI,EUNE,EU(Base port),0.2,1049,T,USD
2016-12-30,marketIdx,SCFI,EUNE,EU(Base port),0.2,1168,T,USD
2017-01-06,marketIdx,SCFI,EUNE,EU(Base port),0.2,1116,T,USD
2017-01-13,marketIdx,SCFI,EUNE,EU(Base port),0.2,1086,T,USD
2017-01-20,marketIdx,SCFI,EUNE,EU(Base port),0.2,1052,T,USD
2017-01-26,marketIdx,SCFI,EUNE,EU(Base port),0.2,1041,T,USD
2017-02-03,marketIdx,SCFI,EUNE,EU(Base port),0.2,1023,T,USD
2017-02-10,marketIdx,SCFI,EUNE,EU(Base port),0.2,913,T,USD
2017-02-17,marketIdx,SCFI,EUNE,EU(Base port),0.2,858,T,USD
2017-02-24,marketIdx,SCFI,EUNE,EU(Base port),0.2,921,T,USD
2017-03-03,marketIdx,SCFI,EUNE,EU(Base port),0.2,876,T,USD
2017-03-10,marketIdx,SCFI,EUNE,EU(Base port),0.2,859,T,USD
2017-03-17,marketIdx,SCFI,EUNE,EU(Base port),0.2,819,T,USD
2017-03-24,marketIdx,SCFI,EUNE,EU(Base port),0.2,815,T,USD
2017-03-31,marketIdx,SCFI,EUNE,EU(Base port),0.2,838,T,USD
2017-04-07,marketIdx,SCFI,EUNE,EU(Base port),0.2,836,T,USD
2017-04-14,marketIdx,SCFI,EUNE,EU(Base port),0.2,866,T,USD
2017-04-21,marketIdx,SCFI,EUNE,EU(Base port),0.2,880,T,USD
2017-04-28,marketIdx,SCFI,EUNE,EU(Base port),0.2,1021,T,USD
2017-05-05,marketIdx,SCFI,EUNE,EU(Base port),0.2,996,T,USD
2017-05-12,marketIdx,SCFI,EUNE,EU(Base port),0.2,961,T,USD
2017-05-19,marketIdx,SCFI,EUNE,EU(Base port),0.2,924,T,USD
2017-05-26,marketIdx,SCFI,EUNE,EU(Base port),0.2,977,T,USD
2017-06-02,marketIdx,SCFI,EUNE,EU(Base port),0.2,933,T,USD
2017-06-09,marketIdx,SCFI,EUNE,EU(Base port),0.2,935,T,USD
2017-06-16,marketIdx,SCFI,EUNE,EU(Base port),0.2,880,T,USD
2017-06-23,marketIdx,SCFI,EUNE,EU(Base port),0.2,882,T,USD
2017-06-30,marketIdx,SCFI,EUNE,EU(Base port),0.2,1015,T,USD
2017-07-07,marketIdx,SCFI,EUNE,EU(Base port),0.2,969,T,USD
2017-07-14,marketIdx,SCFI,EUNE,EU(Base port),0.2,939,T,USD
2017-07-21,marketIdx,SCFI,EUNE,EU(Base port),0.2,919,T,USD
2017-07-28,marketIdx,SCFI,EUNE,EU(Base port),0.2,963,T,USD
2017-08-04,marketIdx,SCFI,EUNE,EU(Base port),0.2,935,T,USD
2017-08-11,marketIdx,SCFI,EUNE,EU(Base port),0.2,931,T,USD
2017-08-18,marketIdx,SCFI,EUNE,EU(Base port),0.2,918,T,USD
2017-08-25,marketIdx,SCFI,EUNE,EU(Base port),0.2,923,T,USD
2017-09-01,marketIdx,SCFI,EUNE,EU(Base port),0.2,886,T,USD
2017-09-08,marketIdx,SCFI,EUNE,EU(Base port),0.2,812,T,USD
2017-09-15,marketIdx,SCFI,EUNE,EU(Base port),0.2,769,T,USD
2017-09-22,marketIdx,SCFI,EUNE,EU(Base port),0.2,734,T,USD
2017-09-29,marketIdx,SCFI,EUNE,EU(Base port),0.2,714,T,USD
2017-10-13,marketIdx,SCFI,EUNE,EU(Base port),0.2,686,T,USD
2017-10-20,marketIdx,SCFI,EUNE,EU(Base port),0.2,681,T,USD
2017-10-27,marketIdx,SCFI,EUNE,EU(Base port),0.2,744,T,USD
2017-11-03,marketIdx,SCFI,EUNE,EU(Base port),0.2,779,T,USD
2017-11-10,marketIdx,SCFI,EUNE,EU(Base port),0.2,728,T,USD
2017-11-17,marketIdx,SCFI,EUNE,EU(Base port),0.2,689,T,USD
2017-11-24,marketIdx,SCFI,EUNE,EU(Base port),0.2,694,T,USD
2017-12-01,marketIdx,SCFI,EUNE,EU(Base port),0.2,729,T,USD
2017-12-08,marketIdx,SCFI,EUNE,EU(Base port),0.2,751,T,USD
2017-12-15,marketIdx,SCFI,EUNE,EU(Base port),0.2,801,T,USD
2017-12-22,marketIdx,SCFI,EUNE,EU(Base port),0.2,800,T,USD
2017-12-29,marketIdx,SCFI,EUNE,EU(Base port),0.2,864,T,USD
2018-01-05,marketIdx,SCFI,EUNE,EU(Base port),0.2,888,T,USD
2018-01-12,marketIdx,SCFI,EUNE,EU(Base port),0.2,897,T,USD
2018-01-19,marketIdx,SCFI,EUNE,EU(Base port),0.2,891,T,USD
2018-01-26,marketIdx,SCFI,EUNE,EU(Base port),0.2,907,T,USD
2018-02-02,marketIdx,SCFI,EUNE,EU(Base port),0.2,912,T,USD
2018-02-09,marketIdx,SCFI,EUNE,EU(Base port),0.2,914,T,USD
2018-02-16,marketIdx,SCFI,EUNE,EU(Base port),0.2,905,T,USD
2018-02-23,marketIdx,SCFI,EUNE,EU(Base port),0.2,916,T,USD
2018-03-02,marketIdx,SCFI,EUNE,EU(Base port),0.2,827,T,USD
2018-03-09,marketIdx,SCFI,EUNE,EU(Base port),0.2,791,T,USD
2018-03-16,marketIdx,SCFI,EUNE,EU(Base port),0.2,741,T,USD
2018-03-23,marketIdx,SCFI,EUNE,EU(Base port),0.2,704,T,USD
2018-03-30,marketIdx,SCFI,EUNE,EU(Base port),0.2,633,T,USD
2018-04-04,marketIdx,SCFI,EUNE,EU(Base port),0.2,617,T,USD
2018-04-13,marketIdx,SCFI,EUNE,EU(Base port),0.2,585,T,USD
2018-04-20,marketIdx,SCFI,EUNE,EU(Base port),0.2,584,T,USD
2018-04-27,marketIdx,SCFI,EUNE,EU(Base port),0.2,774,T,USD
2018-05-04,marketIdx,SCFI,EUNE,EU(Base port),0.2,788,T,USD
2018-05-11,marketIdx,SCFI,EUNE,EU(Base port),0.2,811,T,USD
2018-05-18,marketIdx,SCFI,EUNE,EU(Base port),0.2,793,T,USD
2018-05-25,marketIdx,SCFI,EUNE,EU(Base port),0.2,825,T,USD
2018-06-01,marketIdx,SCFI,EUNE,EU(Base port),0.2,876,T,USD
2018-06-08,marketIdx,SCFI,EUNE,EU(Base port),0.2,870,T,USD
2018-06-15,marketIdx,SCFI,EUNE,EU(Base port),0.2,862,T,USD
2018-06-22,marketIdx,SCFI,EUNE,EU(Base port),0.2,834,T,USD
2018-06-29,marketIdx,SCFI,EUNE,EU(Base port),0.2,885,T,USD
2018-07-06,marketIdx,SCFI,EUNE,EU(Base port),0.2,881,T,USD
2018-07-13,marketIdx,SCFI,EUNE,EU(Base port),0.2,882,T,USD
2018-07-20,marketIdx,SCFI,EUNE,EU(Base port),0.2,863,T,USD
2018-07-27,marketIdx,SCFI,EUNE,EU(Base port),0.2,926,T,USD
2018-08-03,marketIdx,SCFI,EUNE,EU(Base port),0.2,935,T,USD
2018-08-10,marketIdx,SCFI,EUNE,EU(Base port),0.2,948,T,USD
2018-08-17,marketIdx,SCFI,EUNE,EU(Base port),0.2,928,T,USD
2018-08-24,marketIdx,SCFI,EUNE,EU(Base port),0.2,959,T,USD
2018-08-31,marketIdx,SCFI,EUNE,EU(Base port),0.2,933,T,USD
2018-09-07,marketIdx,SCFI,EUNE,EU(Base port),0.2,885,T,USD
2018-09-14,marketIdx,SCFI,EUNE,EU(Base port),0.2,821,T,USD
2018-09-21,marketIdx,SCFI,EUNE,EU(Base port),0.2,766,T,USD
2018-09-28,marketIdx,SCFI,EUNE,EU(Base port),0.2,735,T,USD
2018-10-12,marketIdx,SCFI,EUNE,EU(Base port),0.2,731,T,USD
2018-10-19,marketIdx,SCFI,EUNE,EU(Base port),0.2,727,T,USD
2018-10-26,marketIdx,SCFI,EUNE,EU(Base port),0.2,761,T,USD
2018-11-02,marketIdx,SCFI,EUNE,EU(Base port),0.2,752,T,USD
2018-11-09,marketIdx,SCFI,EUNE,EU(Base port),0.2,753,T,USD
2018-11-16,marketIdx,SCFI,EUNE,EU(Base port),0.2,735,T,USD
2018-11-23,marketIdx,SCFI,EUNE,EU(Base port),0.2,738,T,USD
2018-11-30,marketIdx,SCFI,EUNE,EU(Base port),0.2,747,T,USD
2018-12-07,marketIdx,SCFI,EUNE,EU(Base port),0.2,774,T,USD
2018-12-14,marketIdx,SCFI,EUNE,EU(Base port),0.2,832,T,USD
2018-12-21,marketIdx,SCFI,EUNE,EU(Base port),0.2,872,T,USD
2018-12-28,marketIdx,SCFI,EUNE,EU(Base port),0.2,996,T,USD
2019-01-04,marketIdx,SCFI,EUNE,EU(Base port),0.2,996,T,USD
2019-01-11,marketIdx,SCFI,EUNE,EU(Base port),0.2,979,T,USD
2019-01-18,marketIdx,SCFI,EUNE,EU(Base port),0.2,970,T,USD
2019-01-25,marketIdx,SCFI,EUNE,EU(Base port),0.2,960,T,USD
2019-02-01,marketIdx,SCFI,EUNE,EU(Base port),0.2,960,T,USD
2019-02-08,marketIdx,SCFI,EUNE,EU(Base port),0.2,960,T,USD
2019-02-15,marketIdx,SCFI,EUNE,EU(Base port),0.2,906,T,USD
2019-02-22,marketIdx,SCFI,EUNE,EU(Base port),0.2,831,T,USD
2019-03-01,marketIdx,SCFI,EUNE,EU(Base port),0.2,796,T,USD
2019-03-08,marketIdx,SCFI,EUNE,EU(Base port),0.2,754,T,USD
2019-03-15,marketIdx,SCFI,EUNE,EU(Base port),0.2,714,T,USD
2019-03-22,marketIdx,SCFI,EUNE,EU(Base port),0.2,684,T,USD
2019-03-29,marketIdx,SCFI,EUNE,EU(Base port),0.2,651,T,USD
2019-04-05,marketIdx,SCFI,EUNE,EU(Base port),0.2,658,T,USD
2019-04-12,marketIdx,SCFI,EUNE,EU(Base port),0.2,640,T,USD
2019-04-19,marketIdx,SCFI,EUNE,EU(Base port),0.2,638,T,USD
2019-04-26,marketIdx,SCFI,EUNE,EU(Base port),0.2,717,T,USD
2019-05-03,marketIdx,SCFI,EUNE,EU(Base port),0.2,742.5,T,USD
2019-05-10,marketIdx,SCFI,EUNE,EU(Base port),0.2,768,T,USD
2019-05-17,marketIdx,SCFI,EUNE,EU(Base port),0.2,723,T,USD
2019-05-24,marketIdx,SCFI,EUNE,EU(Base port),0.2,743,T,USD
2019-05-31,marketIdx,SCFI,EUNE,EU(Base port),0.2,780,T,USD
2019-06-07,marketIdx,SCFI,EUNE,EU(Base port),0.2,779,T,USD
2019-06-14,marketIdx,SCFI,EUNE,EU(Base port),0.2,745,T,USD
2019-06-21,marketIdx,SCFI,EUNE,EU(Base port),0.2,716,T,USD
2019-06-28,marketIdx,SCFI,EUNE,EU(Base port),0.2,701,T,USD
2019-07-05,marketIdx,SCFI,EUNE,EU(Base port),0.2,688,T,USD
2019-07-12,marketIdx,SCFI,EUNE,EU(Base port),0.2,676,T,USD
2019-07-19,marketIdx,SCFI,EUNE,EU(Base port),0.2,672,T,USD
2019-07-26,marketIdx,SCFI,EUNE,EU(Base port),0.2,754,T,USD
2019-08-02,marketIdx,SCFI,EUNE,EU(Base port),0.2,806,T,USD
2019-08-09,marketIdx,SCFI,EUNE,EU(Base port),0.2,810,T,USD
2019-08-16,marketIdx,SCFI,EUNE,EU(Base port),0.2,812,T,USD
2019-08-23,marketIdx,SCFI,EUNE,EU(Base port),0.2,793,T,USD
2019-08-30,marketIdx,SCFI,EUNE,EU(Base port),0.2,757,T,USD
2019-09-06,marketIdx,SCFI,EUNE,EU(Base port),0.2,710,T,USD
2019-09-12,marketIdx,SCFI,EUNE,EU(Base port),0.2,674,T,USD
2019-09-20,marketIdx,SCFI,EUNE,EU(Base port),0.2,639,T,USD
2019-09-27,marketIdx,SCFI,EUNE,EU(Base port),0.2,639,T,USD
2019-10-04,marketIdx,SCFI,EUNE,EU(Base port),0.2,639,T,USD
2019-10-11,marketIdx,SCFI,EUNE,EU(Base port),0.2,581,T,USD
2019-10-18,marketIdx,SCFI,EUNE,EU(Base port),0.2,580,T,USD
2019-10-25,marketIdx,SCFI,EUNE,EU(Base port),0.2,594,T,USD
2019-11-01,marketIdx,SCFI,EUNE,EU(Base port),0.2,707,T,USD
2019-11-08,marketIdx,SCFI,EUNE,EU(Base port),0.2,729,T,USD
2019-11-15,marketIdx,SCFI,EUNE,EU(Base port),0.2,708,T,USD
2019-11-22,marketIdx,SCFI,EUNE,EU(Base port),0.2,702,T,USD
2019-11-29,marketIdx,SCFI,EUNE,EU(Base port),0.2,766,T,USD
2019-12-06,marketIdx,SCFI,EUNE,EU(Base port),0.2,800,T,USD
2019-12-13,marketIdx,SCFI,EUNE,EU(Base port),0.2,893,T,USD
2019-12-20,marketIdx,SCFI,EUNE,EU(Base port),0.2,944,T,USD
2019-12-27,marketIdx,SCFI,EUNE,EU(Base port),0.2,1027,T,USD
2020-01-03,marketIdx,SCFI,EUNE,EU(Base port),0.2,1124,T,USD
2020-01-10,marketIdx,SCFI,EUNE,EU(Base port),0.2,1058,T,USD
2020-01-17,marketIdx,SCFI,EUNE,EU(Base port),0.2,1010,T,USD
2020-01-23,marketIdx,SCFI,EUNE,EU(Base port),0.2,969,T,USD
2020-01-31,marketIdx,SCFI,EUNE,EU(Base port),0.2,969,T,USD
2020-02-07,marketIdx,SCFI,EUNE,EU(Base port),0.2,969,T,USD
2020-02-14,marketIdx,SCFI,EUNE,EU(Base port),0.2,850,T,USD
2020-02-21,marketIdx,SCFI,EUNE,EU(Base port),0.2,834,T,USD
2020-02-28,marketIdx,SCFI,EUNE,EU(Base port),0.2,804,T,USD
2020-03-06,marketIdx,SCFI,EUNE,EU(Base port),0.2,830,T,USD
2020-03-13,marketIdx,SCFI,EUNE,EU(Base port),0.2,827,T,USD
2020-03-20,marketIdx,SCFI,EUNE,EU(Base port),0.2,797,T,USD
2020-03-27,marketIdx,SCFI,EUNE,EU(Base port),0.2,764,T,USD
2020-04-03,marketIdx,SCFI,EUNE,EU(Base port),0.2,750,T,USD
2020-04-10,marketIdx,SCFI,EUNE,EU(Base port),0.2,734,T,USD
2020-04-17,marketIdx,SCFI,EUNE,EU(Base port),0.2,725,T,USD
2020-04-24,marketIdx,SCFI,EUNE,EU(Base port),0.2,753,T,USD
2020-04-30,marketIdx,SCFI,EUNE,EU(Base port),0.2,739,T,USD
2020-05-08,marketIdx,SCFI,EUNE,EU(Base port),0.2,744,T,USD
2020-05-15,marketIdx,SCFI,EUNE,EU(Base port),0.2,831,T,USD
2020-05-22,marketIdx,SCFI,EUNE,EU(Base port),0.2,827,T,USD
2020-05-29,marketIdx,SCFI,EUNE,EU(Base port),0.2,863,T,USD
2020-06-05,marketIdx,SCFI,EUNE,EU(Base port),0.2,880,T,USD
2020-06-12,marketIdx,SCFI,EUNE,EU(Base port),0.2,875,T,USD
2020-06-19,marketIdx,SCFI,EUNE,EU(Base port),0.2,886,T,USD
2010-01-01,marketIdx,SCFI,EUME,Mediterranean(Base port),0.1,1560,T,USD
2010-01-08,marketIdx,SCFI,EUME,Mediterranean(Base port),0.1,1560,T,USD
2010-01-15,marketIdx,SCFI,EUME,Mediterranean(Base port),0.1,1701,T,USD
2010-01-22,marketIdx,SCFI,EUME,Mediterranean(Base port),0.1,1738,T,USD
2010-01-29,marketIdx,SCFI,EUME,Mediterranean(Base port),0.1,1899,T,USD
2010-02-05,marketIdx,SCFI,EUME,Mediterranean(Base port),0.1,1947,T,USD
2010-02-12,marketIdx,SCFI,EUME,Mediterranean(Base port),0.1,1965,T,USD
2010-02-19,marketIdx,SCFI,EUME,Mediterranean(Base port),0.1,2016,T,USD
2010-02-26,marketIdx,SCFI,EUME,Mediterranean(Base port),0.1,2067,T,USD
2010-03-05,marketIdx,SCFI,EUME,Mediterranean(Base port),0.1,2035,T,USD
2010-03-12,marketIdx,SCFI,EUME,Mediterranean(Base port),0.1,1988,T,USD
2010-03-19,marketIdx,SCFI,EUME,Mediterranean(Base port),0.1,1927,T,USD
2010-03-26,marketIdx,SCFI,EUME,Mediterranean(Base port),0.1,1885,T,USD
2010-04-02,marketIdx,SCFI,EUME,Mediterranean(Base port),0.1,1857,T,USD
2010-04-09,marketIdx,SCFI,EUME,Mediterranean(Base port),0.1,1846,T,USD
2010-04-16,marketIdx,SCFI,EUME,Mediterranean(Base port),0.1,1823,T,USD
2010-04-23,marketIdx,SCFI,EUME,Mediterranean(Base port),0.1,1814,T,USD
2010-04-30,marketIdx,SCFI,EUME,Mediterranean(Base port),0.1,1808,T,USD
2010-05-07,marketIdx,SCFI,EUME,Mediterranean(Base port),0.1,1802,T,USD
2010-05-14,marketIdx,SCFI,EUME,Mediterranean(Base port),0.1,1797,T,USD
2010-05-21,marketIdx,SCFI,EUME,Mediterranean(Base port),0.1,1793,T,USD
2010-05-28,marketIdx,SCFI,EUME,Mediterranean(Base port),0.1,1849,T,USD
2010-06-04,marketIdx,SCFI,EUME,Mediterranean(Base port),0.1,1888,T,USD
2010-06-11,marketIdx,SCFI,EUME,Mediterranean(Base port),0.1,1906,T,USD
2010-06-18,marketIdx,SCFI,EUME,Mediterranean(Base port),0.1,1908,T,USD
2010-06-25,marketIdx,SCFI,EUME,Mediterranean(Base port),0.1,1906,T,USD
2010-07-02,marketIdx,SCFI,EUME,Mediterranean(Base port),0.1,1919,T,USD
2010-07-09,marketIdx,SCFI,EUME,Mediterranean(Base port),0.1,1910,T,USD
2010-07-16,marketIdx,SCFI,EUME,Mediterranean(Base port),0.1,1886,T,USD
2010-07-23,marketIdx,SCFI,EUME,Mediterranean(Base port),0.1,1859,T,USD
2010-07-30,marketIdx,SCFI,EUME,Mediterranean(Base port),0.1,1838,T,USD
2010-08-06,marketIdx,SCFI,EUME,Mediterranean(Base port),0.1,1833,T,USD
2010-08-13,marketIdx,SCFI,EUME,Mediterranean(Base port),0.1,1822,T,USD
2010-08-20,marketIdx,SCFI,EUME,Mediterranean(Base port),0.1,1819,T,USD
2010-08-27,marketIdx,SCFI,EUME,Mediterranean(Base port),0.1,1808,T,USD
2010-09-03,marketIdx,SCFI,EUME,Mediterranean(Base port),0.1,1770,T,USD
2010-09-10,marketIdx,SCFI,EUME,Mediterranean(Base port),0.1,1735,T,USD
2010-09-17,marketIdx,SCFI,EUME,Mediterranean(Base port),0.1,1685,T,USD
2010-09-24,marketIdx,SCFI,EUME,Mediterranean(Base port),0.1,1654.25,T,USD
2010-10-01,marketIdx,SCFI,EUME,Mediterranean(Base port),0.1,1623.5,T,USD
2010-10-08,marketIdx,SCFI,EUME,Mediterranean(Base port),0.1,1592.75,T,USD
2010-10-15,marketIdx,SCFI,EUME,Mediterranean(Base port),0.1,1552,T,USD
2010-10-22,marketIdx,SCFI,EUME,Mediterranean(Base port),0.1,1534,T,USD
2010-10-29,marketIdx,SCFI,EUME,Mediterranean(Base port),0.1,1512,T,USD
2010-11-05,marketIdx,SCFI,EUME,Mediterranean(Base port),0.1,1469,T,USD
2010-11-12,marketIdx,SCFI,EUME,Mediterranean(Base port),0.1,1428,T,USD
2010-11-19,marketIdx,SCFI,EUME,Mediterranean(Base port),0.1,1380,T,USD
2010-11-26,marketIdx,SCFI,EUME,Mediterranean(Base port),0.1,1339,T,USD
2010-12-03,marketIdx,SCFI,EUME,Mediterranean(Base port),0.1,1275,T,USD
2010-12-10,marketIdx,SCFI,EUME,Mediterranean(Base port),0.1,1248,T,USD
2010-12-17,marketIdx,SCFI,EUME,Mediterranean(Base port),0.1,1236,T,USD
2010-12-24,marketIdx,SCFI,EUME,Mediterranean(Base port),0.1,1235,T,USD
2010-12-31,marketIdx,SCFI,EUME,Mediterranean(Base port),0.1,1250,T,USD
2011-01-07,marketIdx,SCFI,EUME,Mediterranean(Base port),0.1,1233,T,USD
2011-01-14,marketIdx,SCFI,EUME,Mediterranean(Base port),0.1,1212,T,USD
2011-01-21,marketIdx,SCFI,EUME,Mediterranean(Base port),0.1,1209,T,USD
2011-01-28,marketIdx,SCFI,EUME,Mediterranean(Base port),0.1,1206,T,USD
2011-02-04,marketIdx,SCFI,EUME,Mediterranean(Base port),0.1,1205,T,USD
2011-02-11,marketIdx,SCFI,EUME,Mediterranean(Base port),0.1,1204,T,USD
2011-02-18,marketIdx,SCFI,EUME,Mediterranean(Base port),0.1,1167,T,USD
2011-02-25,marketIdx,SCFI,EUME,Mediterranean(Base port),0.1,1116,T,USD
2011-03-04,marketIdx,SCFI,EUME,Mediterranean(Base port),0.1,1082,T,USD
2011-03-11,marketIdx,SCFI,EUME,Mediterranean(Base port),0.1,1042,T,USD
2011-03-18,marketIdx,SCFI,EUME,Mediterranean(Base port),0.1,1001,T,USD
2011-03-25,marketIdx,SCFI,EUME,Mediterranean(Base port),0.1,985,T,USD
2011-04-01,marketIdx,SCFI,EUME,Mediterranean(Base port),0.1,978,T,USD
2011-04-08,marketIdx,SCFI,EUME,Mediterranean(Base port),0.1,963,T,USD
2011-04-15,marketIdx,SCFI,EUME,Mediterranean(Base port),0.1,945,T,USD
2011-04-22,marketIdx,SCFI,EUME,Mediterranean(Base port),0.1,926,T,USD
2011-04-29,marketIdx,SCFI,EUME,Mediterranean(Base port),0.1,913,T,USD
2011-05-06,marketIdx,SCFI,EUME,Mediterranean(Base port),0.1,914,T,USD
2011-05-13,marketIdx,SCFI,EUME,Mediterranean(Base port),0.1,923,T,USD
2011-05-20,marketIdx,SCFI,EUME,Mediterranean(Base port),0.1,924,T,USD
2011-05-27,marketIdx,SCFI,EUME,Mediterranean(Base port),0.1,942,T,USD
2011-06-03,marketIdx,SCFI,EUME,Mediterranean(Base port),0.1,950,T,USD
2011-06-10,marketIdx,SCFI,EUME,Mediterranean(Base port),0.1,956,T,USD
2011-06-17,marketIdx,SCFI,EUME,Mediterranean(Base port),0.1,955,T,USD
2011-06-24,marketIdx,SCFI,EUME,Mediterranean(Base port),0.1,953,T,USD
2011-07-01,marketIdx,SCFI,EUME,Mediterranean(Base port),0.1,949,T,USD
2011-07-08,marketIdx,SCFI,EUME,Mediterranean(Base port),0.1,941,T,USD
2011-07-15,marketIdx,SCFI,EUME,Mediterranean(Base port),0.1,926,T,USD
2011-07-22,marketIdx,SCFI,EUME,Mediterranean(Base port),0.1,918,T,USD
2011-07-29,marketIdx,SCFI,EUME,Mediterranean(Base port),0.1,936,T,USD
2011-08-05,marketIdx,SCFI,EUME,Mediterranean(Base port),0.1,966,T,USD
2011-08-12,marketIdx,SCFI,EUME,Mediterranean(Base port),0.1,1019,T,USD
2011-08-19,marketIdx,SCFI,EUME,Mediterranean(Base port),0.1,1049,T,USD
2011-08-26,marketIdx,SCFI,EUME,Mediterranean(Base port),0.1,1092,T,USD
2011-09-02,marketIdx,SCFI,EUME,Mediterranean(Base port),0.1,1133,T,USD
2011-09-09,marketIdx,SCFI,EUME,Mediterranean(Base port),0.1,1128,T,USD
2011-09-16,marketIdx,SCFI,EUME,Mediterranean(Base port),0.1,1096,T,USD
2011-09-23,marketIdx,SCFI,EUME,Mediterranean(Base port),0.1,1027,T,USD
2011-09-30,marketIdx,SCFI,EUME,Mediterranean(Base port),0.1,1005,T,USD
2011-10-07,marketIdx,SCFI,EUME,Mediterranean(Base port),0.1,988,T,USD
2011-10-14,marketIdx,SCFI,EUME,Mediterranean(Base port),0.1,971,T,USD
2011-10-21,marketIdx,SCFI,EUME,Mediterranean(Base port),0.1,948,T,USD
2011-10-28,marketIdx,SCFI,EUME,Mediterranean(Base port),0.1,916,T,USD
2011-11-04,marketIdx,SCFI,EUME,Mediterranean(Base port),0.1,863,T,USD
2011-11-11,marketIdx,SCFI,EUME,Mediterranean(Base port),0.1,806,T,USD
2011-11-18,marketIdx,SCFI,EUME,Mediterranean(Base port),0.1,768,T,USD
2011-11-25,marketIdx,SCFI,EUME,Mediterranean(Base port),0.1,730,T,USD
2011-12-02,marketIdx,SCFI,EUME,Mediterranean(Base port),0.1,691,T,USD
2011-12-09,marketIdx,SCFI,EUME,Mediterranean(Base port),0.1,652,T,USD
2011-12-16,marketIdx,SCFI,EUME,Mediterranean(Base port),0.1,626,T,USD
2011-12-23,marketIdx,SCFI,EUME,Mediterranean(Base port),0.1,631,T,USD
2011-12-30,marketIdx,SCFI,EUME,Mediterranean(Base port),0.1,714,T,USD
2012-01-06,marketIdx,SCFI,EUME,Mediterranean(Base port),0.1,754,T,USD
2012-01-13,marketIdx,SCFI,EUME,Mediterranean(Base port),0.1,772,T,USD
2012-01-20,marketIdx,SCFI,EUME,Mediterranean(Base port),0.1,779,T,USD
2012-01-26,marketIdx,SCFI,EUME,Mediterranean(Base port),0.1,777,T,USD
2012-02-03,marketIdx,SCFI,EUME,Mediterranean(Base port),0.1,775,T,USD
2012-02-10,marketIdx,SCFI,EUME,Mediterranean(Base port),0.1,758,T,USD
